,year,set,year_list,era,name,is_full_career,is_multi_year,bref_id,bref_url,league,team,nationality,player_type,nicknames,version,source,is_stats_estimate,chart_version,ignore_cache,disable_cache_cleaning,is_variable_speed_00_01,is_wotc,is_running_in_flask,load_time,warnings,positions_and_defense_string,ip,hand,accolades,icons,points,points_estimated,stats.G,stats.H,stats.R,stats.1B,stats.2B,stats.3B,stats.AB,stats.BB,stats.CS,stats.HR,stats.PA,stats.SB,stats.SF,stats.SH,stats.SO,stats.TB,stats.HBP,stats.IBB,stats.RBI,stats.age,stats.GIDP,stats.bWAR,stats.dWAR,stats.hand,stats.name,stats.type,stats.GO/AO,stats.IF/FB,stats.lg_ID,stats.is_hof,stats.bref_id,stats.team_ID,stats.year_ID,stats.bref_url,stats.accolades.H,stats.accolades.2B,stats.accolades.TB,stats.accolades.RBI,stats.accolades.mvp,stats.is_rookie,stats.positions.CF.g,stats.positions.CF.drs,stats.positions.CF.tzr,stats.positions.DH.g,stats.positions.DH.drs,stats.positions.DH.tzr,stats.positions.LF.g,stats.positions.LF.drs,stats.positions.LF.tzr,stats.positions.OF.g,stats.positions.OF.drs,stats.positions.OF.tzr,stats.hand_throw,stats.pos_season,stats.batting_avg,stats.nationality,stats.onbase_perc,stats.is_hr_leader,stats.is_sb_leader,stats.is_so_leader,stats.sprint_speed,stats.years_played,stats.award_summary,stats.slugging_perc,stats.rookie_status_year,stats.is_above_w_threshold,stats.onbase_plus_slugging,stats.is_above_hr_threshold,stats.is_above_sb_threshold,stats.is_above_so_threshold,stats.onbase_plus_slugging_plus,stats_period.type,image.edition,image.expansion,image.source.type,image.parallel,image.special_edition,image.output_folder_path,image.set_number,image.add_one_to_set_year,image.show_year_text,image.is_bordered,image.is_dark_mode,image.hide_team_logo,image.use_secondary_color,image.is_multi_colored,image.stat_highlights_type,chart.is_pitcher,chart.set,chart.is_expanded,chart.command,chart.outs,chart.sb,chart.values.PU,chart.values.SO,chart.values.GB,chart.values.FB,chart.values.BB,chart.values.1B,chart.values.1B+,chart.values.2B,chart.values.3B,chart.values.HR,chart.ranges.SO,chart.ranges.GB,chart.ranges.FB,chart.ranges.BB,chart.ranges.1B,chart.ranges.1B+,chart.ranges.2B,chart.ranges.3B,chart.ranges.HR,positions_and_defense.LF/RF,speed.speed,speed.letter,projected.PA,projected.SO,projected.BB,projected.1B,projected.2B,projected.3B,projected.HR,projected.H,projected.AB,projected.batting_avg,projected.onbase_perc,projected.slugging_perc,projected.onbase_plus_slugging,projected.onbase_plus_slugging_plus,points_breakdown.ba,points_breakdown.obp,points_breakdown.slg,points_breakdown.hr,points_breakdown.defense,points_breakdown.speed,points_breakdown.ip,points_breakdown.icons,points_breakdown.out_distribution,points_breakdown.bonus,points_breakdown.command_out_multiplier,points_breakdown.normalizer,points_breakdown.allow_negatives,points_breakdown.multi_inning_mutliplier,points_estimated_breakdown.ba,points_estimated_breakdown.obp,points_estimated_breakdown.slg,points_estimated_breakdown.hr,points_estimated_breakdown.defense,points_estimated_breakdown.speed,points_estimated_breakdown.ip,points_estimated_breakdown.icons,points_estimated_breakdown.out_distribution,points_estimated_breakdown.bonus,points_estimated_breakdown.command_out_multiplier,points_estimated_breakdown.normalizer,points_estimated_breakdown.allow_negatives,points_estimated_breakdown.multi_inning_mutliplier,stats.positions.2B.g,stats.positions.2B.drs,stats.positions.2B.tzr,stats.positions.SS.g,stats.positions.SS.drs,stats.positions.SS.tzr,chart.hr_range_start,positions_and_defense.SS,stats.positions.1B.g,stats.positions.1B.drs,stats.positions.1B.tzr,positions_and_defense.CF,stats.accolades.BB,stats.accolades.HR,stats.accolades.allstar,stats.accolades.silver_sluggers,stats.positions.3B.g,stats.positions.3B.drs,stats.positions.3B.tzr,positions_and_defense.3B,positions_and_defense.2B,stats.positions.C.g,stats.positions.C.drs,stats.positions.C.tzr,positions_and_defense.C,stats.W,stats.GS,stats.IP,stats.SV,stats.ROE,stats.whip,stats.IP/GS,stats.positions.P.g,stats.positions.P.drs,stats.positions.P.tzr,stats.PA_unknown,stats.is_sv_leader,stats.batters_faced,stats.earned_run_avg,stats.batting_avg_bip,chart.ranges.PU,positions_and_defense.STARTER,stats.accolades.SV,positions_and_defense.CLOSER,stats.positions.RF.g,stats.positions.RF.drs,stats.positions.RF.tzr,positions_and_defense.1B,stats.accolades.awards,stats.accolades.R,stats.accolades.3B,stats.accolades.WAR,stats.accolades.batting_avg,stats.accolades.onbase_perc,stats.accolades.slugging_perc,stats.accolades.onbase_plus_slugging,stats.accolades.onbase_plus_slugging_plus,stats.accolades.W,stats.accolades.CG,stats.accolades.IP,stats.accolades.SHO,stats.accolades.fip,stats.accolades.SO_p,stats.accolades.whip,stats.accolades.cyyoung,stats.accolades.win_loss_perc,stats.accolades.earned_run_avg,stats.accolades.earned_run_avg_plus,stats.accolades.strikeouts_per_nine,positions_and_defense.RELIEVER,stats.accolades.SB,stats.accolades.gold_gloves,positions_and_defense.OF,positions_and_defense.DH
293,2001,2002,[2001],STEROID ERA,Bret Boone,False,False,boonebr01,,MLB,SEA,NONE,Hitter,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],2B +5,0,R,"['SILVER SLUGGER', '3RD IN MVP', 'RBI LEADER', 'ALL STAR', '2ND IN HITS', '2ND IN TOTAL BASES', '2ND IN WAR', '3RD IN RUNS', '4TH IN BA', '6TH IN SLG', '8TH IN HR', '8TH IN OPS', '6TH IN OPS+']",[],440,410,158.0,206.0,118.0,129.0,37.0,3.0,623.0,40.0,5.0,37.0,690.0,5.0,13.0,5.0,110.0,360.0,9.0,5.0,141.0,32.0,11.0,8.8,1.7,Right,Bret Boone,Hitter,1.08,0.11,AL,False,boonebr01,SEA,2001.0,https://www.baseball-reference.com/players/b/boonebr01.shtml,['2001 AL 206 (2ND)'],,['2001 AL 360 (2ND)'],['2001 AL 141 (1ST)'],"['2001 AL (3, 66%)']",False,,,,2.0,,,,,,,,,Right,*4/HD,0.331,US,0.372,False,False,False,,"['1992', '1993', '1994', '1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005']","AS,MVP-3,SS",0.578,1993.0,False,0.95,False,False,False,153.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,294,False,False,False,False,False,False,False,NONE,False,2002,True,12,7,0.0,0,2,3,2,2,7,0,2,0,2,1–2,3–5,6–7,8–9,10–16,—,17–18,—,19+,,14,B,690,108.8889,51.2932,135.6485,40.2022,0.0,32.6135,208.4642,638.7068,0.3264,0.3765,0.5425,0.919,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,38.629,135.864,105.658,41.446,65.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,156.0,,12.0,,,,,,,,,,,['2001 AL 37 (8TH)'],['2001 (2B)'],['2001 AL (2B)'],,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['2001 AL 118 (3RD)'],,['2001 AL 8.8 (2ND)'],['2001 AL .331 (4TH)'],,['2001 AL .578 (6TH)'],['2001 AL .950 (8TH)'],['2001 AL 153 (6TH)'],,,,,,,,,,,,,,,,,
294,2001,2002,[2001],STEROID ERA,Mike Cameron,False,False,camermi01,,MLB,SEA,NONE,Hitter,['Cammy'],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],OF +2,0,R,"['GOLD GLOVE', 'ALL STAR', '6TH IN SB', '16TH IN MVP', '110 RBI']",[],340,340,150.0,144.0,99.0,84.0,30.0,5.0,540.0,69.0,5.0,25.0,633.0,34.0,13.0,1.0,155.0,259.0,10.0,3.0,110.0,28.0,13.0,5.9,1.5,Right,Mike Cameron,Hitter,0.61,0.13,AL,False,camermi01,SEA,2001.0,https://www.baseball-reference.com/players/c/camermi01.shtml,,,,,"['2001 AL (16, 1%)']",False,149.0,,11.0,1.0,,,,,,149.0,,11.0,Right,*8/HD,0.267,US,0.353,False,False,False,,"['1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006', '2007', '2008', '2009', '2010', '2011']","AS,MVP-16,GG",0.48,1997.0,False,0.832,False,False,False,123.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,295,False,False,False,False,False,False,False,NONE,False,2002,True,11,7,0.0,0,5,0,2,5,3,1,2,0,2,1–5,—,6–7,8–12,13–15,16,17–18,—,19+,,20,A,633,139.7886,82.2666,79.1832,34.539,0.0,26.9601,140.6824,550.7334,0.2554,0.3522,0.465,0.8172,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,11.581,99.782,60.789,35.368,65.0,70.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,,,,,,,,,,,,,,,['2001'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['2001 AL 34 (6TH)'],['2001 AL (OF)'],2.0,
295,2001,2002,[2001],STEROID ERA,Freddy Garcia,False,False,garcifr03,,MLB,SEA,NONE,Pitcher,"['The Chief', 'The Rock']",3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],STARTER,7,R,"['3RD IN CY YOUNG', 'ERA LEADER', 'IP LEADER', 'ALL STAR', '2ND IN SHUTOUTS', '4TH IN WHIP', '4TH IN WINS', '5TH IN CG', '5TH IN W/L%', '9TH IN SO', '4TH IN ERA+', '5TH IN FIP']",[],570,630,34.0,199.0,88.0,131.0,47.0,5.0,884.0,69.0,2.0,16.0,971.0,18.0,5.0,8.0,163.0,304.0,5.0,6.0,,24.0,23.0,4.2,0.0,Right,Freddy García,Pitcher,1.39,0.16,AL,False,garcifr03,SEA,2001.0,https://www.baseball-reference.com/players/g/garcifr03.shtml,,,,,,False,,,,,,,,,,,,,Right,,0.225,VE,0.283,False,,False,,"['1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006', '2007', '2008', '2009', '2010', '2011', '2012', '2013']","AS,CYA-3",0.344,1999.0,False,0.627,False,False,False,,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,296,False,False,False,False,False,False,False,NONE,True,2002,True,4,18,0.0,3,4,7,4,0,1,0,1,0,0,4–7,8–14,15–18,—,19,,20,,21+,,0,C,971,167.983,54.6188,128.6575,58.0173,1.3109,13.8368,201.8224,916.3813,0.2202,0.2641,0.3317,0.5958,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,34.695,254.233,261.119,0.0,0.0,0.0,66.667,0.0,8.9,0.0,1.0,0.884,False,1.0,,,,,,,27.0,,,,,,,,['2001'],,,,,,,,,,,18.0,34.0,238.2,0.0,9.0,1.123,7.0,34.0,,,,False,971.0,3.05,0.258,1–3,0.0,,,,,,,['2001 AL PITCHING TITLE'],,,,,,,,,['2001 AL 18 (4TH)'],['2001 AL 4 (5TH)'],['2001 AL 238.7 (1ST)'],['2001 AL 3 (2ND)'],['2001 AL 3.48 (5TH)'],['2001 AL 163 (9TH)'],['2001 AL 1.123 (4TH)'],"['2001 AL (3, 39%)']",['2001 AL .750 (5TH)'],['2001 AL 3.05 (1ST)'],['2001 AL 135 (4TH)'],,,,,,
296,2001,2002,[2001],STEROID ERA,Carlos Guillen,False,False,guillca01,,MLB,SEA,NONE,Hitter,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],SS +4,0,S,"['87 OPS+', '3.3 WAR']",[],210,180,140.0,118.0,72.0,88.0,21.0,4.0,456.0,53.0,1.0,5.0,523.0,4.0,6.0,7.0,89.0,162.0,1.0,0.0,53.0,25.0,9.0,3.3,1.7,Both,Carlos Guillén,Hitter,1.08,0.11,AL,False,guillca01,SEA,2001.0,https://www.baseball-reference.com/players/g/guillca01.shtml,,,,,,False,,,,1.0,,,,,,,,,Right,*6/HD,0.259,VE,0.333,False,False,False,,"['1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006', '2007', '2008', '2009', '2010', '2011']",,0.355,2000.0,False,0.689,False,False,False,87.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,297,False,False,False,False,False,False,False,NONE,False,2002,True,10,6,0.0,0,2,2,2,5,7,0,1,1,0,1–2,3–4,5–6,7–11,12–18,—,19,20–26,27+,,17,B,523,87.8954,62.8583,88.592,17.8155,8.7864,2.2573,117.4512,460.1417,0.2552,0.3448,0.3469,0.6917,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,11.505,88.794,-7.584,-14.389,57.2,49.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,,,,137.0,,10.0,25.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2001,2002,[2001],STEROID ERA,Edgar Martinez,False,False,martied01,,MLB,SEA,NONE,Hitter,"['Gar', 'Papi']",3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],–,0,R,"['SILVER SLUGGER', 'ALL STAR', '2ND IN OBP', '5TH IN OPS', '6TH IN 2B', '16TH IN MVP', '8TH IN SLG', '8TH IN WALKS', '9TH IN RBI', '5TH IN OPS+', '.306 BATTING AVG']",[],390,410,132.0,144.0,80.0,80.0,40.0,1.0,470.0,93.0,1.0,23.0,581.0,4.0,9.0,0.0,90.0,255.0,9.0,9.0,116.0,38.0,11.0,4.8,-1.1,Right,Edgar Martinez,Hitter,0.92,0.08,AL,True,martied01,SEA,2001.0,https://www.baseball-reference.com/players/m/martied01.shtml,,['2001 AL 40 (6TH)'],,['2001 AL 116 (9TH)'],"['2001 AL (16, 1%)']",False,,,,127.0,,,,,,,,,Right,*D/H3,0.306,US,0.423,False,False,False,,"['1987', '1988', '1989', '1990', '1991', '1992', '1993', '1994', '1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004']","AS,MVP-16,SS",0.543,1989.0,False,0.966,False,False,False,160.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,298,False,False,False,False,False,False,False,NONE,False,2002,True,12,5,0.0,0,2,1,2,6,4,0,3,0,2,1–2,3,4–5,6–11,12–15,—,16–18,—,19+,,12,C,581,91.6876,93.8536,76.2226,46.5172,0.0,27.4615,150.2013,487.1464,0.3083,0.4201,0.5729,0.993,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,31.733,200.603,123.258,41.446,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,,,,,,,,,1.0,,0.0,,['2001 AL 93 (8TH)'],,['2001 (DH)'],['2001 AL (DH)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['2001 EDGAR MARTINEZ AWARD'],,,,,['2001 AL .423 (2ND)'],['2001 AL .543 (8TH)'],['2001 AL .966 (5TH)'],['2001 AL 160 (5TH)'],,,,,,,,,,,,,,,,,0.0
298,2001,2002,[2001],STEROID ERA,Mark McLemore,False,False,mclemma01,,MLB,SEA,NONE,Hitter,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],LF/RF +1 3B +1,0,S,"['4TH IN SB', '6TH IN 3B']",[],350,310,125.0,117.0,78.0,87.0,16.0,9.0,409.0,69.0,7.0,5.0,487.0,39.0,6.0,3.0,84.0,166.0,0.0,0.0,57.0,36.0,6.0,3.5,0.4,Both,Mark McLemore,Hitter,1.02,0.08,AL,False,mclemma01,SEA,2001.0,https://www.baseball-reference.com/players/m/mclemma01.shtml,,,,,,False,8.0,,1.0,2.0,,,63.0,,3.0,68.0,,3.0,Right,756H/48D9,0.286,US,0.384,False,False,False,,"['1986', '1987', '1988', '1989', '1990', '1991', '1992', '1993', '1994', '1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004']",,0.406,1987.0,False,0.79,False,False,False,115.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,299,False,False,False,False,False,False,False,NONE,False,2002,True,12,6,0.0,0,2,2,2,6,4,2,1,1,0,1–2,3–4,5–6,7–12,13–16,17–18,19,20–26,27+,1.0,23,A,487,76.8535,78.669,85.1237,17.758,10.6166,1.7853,115.2836,408.331,0.2823,0.3983,0.3909,0.7892,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,21.829,168.233,17.889,-15.234,30.469,91.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,9.0,,-3.0,35.0,,4.0,25.0,,,,,,,,,,36.0,,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,-1.0,,,,['2001 AL 9 (6TH)'],,,,,,,,,,,,,,,,,,,,['2001 AL 39 (4TH)'],,,
299,2001,2002,[2001],STEROID ERA,Jamie Moyer,False,False,moyerja01,,MLB,SEA,NONE,Pitcher,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],STARTER,6,L,"['4TH IN CY YOUNG', '2ND IN WINS', '3RD IN WHIP', '4TH IN W/L%', '6TH IN ERA', '10TH IN ERA+']",[],470,530,33.0,187.0,84.0,126.0,34.0,3.0,781.0,44.0,7.0,24.0,851.0,12.0,11.0,5.0,119.0,299.0,10.0,4.0,,38.0,14.0,3.4,0.0,Left,Jamie Moyer,Pitcher,0.78,0.17,AL,False,moyerja01,SEA,2001.0,https://www.baseball-reference.com/players/m/moyerja01.shtml,,,,,,False,,,,,,,,,,,,,Left,,0.239,US,0.285,False,,False,,"['1986', '1987', '1988', '1989', '1990', '1991', '1993', '1994', '1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006', '2007', '2008', '2009', '2010', '2012']",CYA-4,0.383,1986.0,True,0.668,False,False,False,,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,300,False,False,False,False,False,False,False,NONE,True,2002,True,2,19,0.0,4,3,6,6,0,1,0,0,0,0,5–7,8–13,14–19,—,20–22,,—,,23+,,0,C,851,114.034,63.825,136.16,28.083,1.5318,16.169,181.9438,787.175,0.2311,0.2888,0.3323,0.6211,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,30.494,196.599,270.943,0.0,0.0,0.0,33.333,0.0,1.6,0.0,1.0,0.92,False,1.0,,,,,,,23.0,,,,,,,,,,,,,,,,,,,20.0,33.0,209.2,0.0,7.0,1.102,6.4,33.0,,,,False,851.0,3.43,0.251,1–4,0.0,,,,,,,,,,,,,,,,['2001 AL 20 (2ND)'],,,,,,['2001 AL 1.102 (3RD)'],"['2001 AL (4, 9%)']",['2001 AL .769 (4TH)'],['2001 AL 3.43 (6TH)'],['2001 AL 120 (10TH)'],,,,,,
300,2001,2002,[2001],STEROID ERA,Jeff Nelson,False,False,nelsoje01,,MLB,SEA,NONE,Pitcher,['Nellie'],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],RELIEVER,1,R,"['ALL STAR', '2.76 ERA', '1.133 WHIP']",[],260,290,69.0,30.0,21.0,22.0,5.0,0.0,221.0,44.0,0.0,3.0,273.0,2.0,0.0,2.0,88.0,44.0,6.0,1.0,,34.0,7.0,1.3,0.0,Right,Jeff Nelson,Pitcher,0.96,0.22,AL,False,nelsoje01,SEA,2001.0,https://www.baseball-reference.com/players/n/nelsoje01.shtml,,,,,,False,,,,,,,,,,,,,Right,,0.136,US,0.295,False,,False,,"['1992', '1993', '1994', '1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006']",AS,0.199,1992.0,False,0.494,False,False,False,,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,301,False,False,False,False,False,False,False,NONE,True,2002,True,5,17,0.0,2,8,4,3,3,0,0,0,0,0,3–10,11–14,15–17,18–20,21–26,,—,,27+,,0,C,273,89.4075,43.5094,22.1812,5.6306,0.3071,3.2419,31.3609,229.4906,0.1367,0.2742,0.2062,0.4804,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,38.325,78.0,176.504,0.0,0.0,0.0,0.0,0.0,-3.25,0.0,1.0,1.0,False,1.0,,,,,,,27.0,,,,,,,,['2001'],,,,,,,,,,,4.0,0.0,65.1,4.0,3.0,1.133,0.0,69.0,,,,False,273.0,2.76,0.208,1–2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
301,2001,2002,[2001],STEROID ERA,John Olerud,False,False,olerujo01,,MLB,SEA,NONE,Hitter,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],1B +0,0,L,"['ALL STAR', '7TH IN OBP', '7TH IN WALKS', '.302 BATTING AVG']",[],260,280,159.0,173.0,91.0,119.0,32.0,1.0,572.0,94.0,1.0,21.0,679.0,3.0,7.0,1.0,70.0,270.0,5.0,19.0,95.0,32.0,21.0,5.2,0.0,Left,John Olerud,Hitter,1.08,0.07,AL,False,olerujo01,SEA,2001.0,https://www.baseball-reference.com/players/o/olerujo01.shtml,,,,,,False,,,,,,,,,,,,,Left,*3/H,0.302,US,0.401,False,False,False,,"['1989', '1990', '1991', '1992', '1993', '1994', '1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005']",AS,0.472,1990.0,False,0.873,False,False,False,136.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,302,False,False,False,False,False,False,False,NONE,False,2002,True,12,6,0.0,0,0,3,3,5,6,0,2,0,1,—,1–3,4–6,7–11,12–17,—,18–19,—,20+,,12,C,679,77.5486,94.8821,118.6838,39.5613,0.0,17.2914,175.5364,584.1179,0.3005,0.3983,0.4571,0.8554,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,28.762,168.233,56.216,13.106,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,,,,,,,,,158.0,,7.0,,['2001 AL 94 (7TH)'],,['2001 (1B)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,['2001 AL .401 (7TH)'],,,,,,,,,,,,,,,,,,,,
302,2001,2002,[2001],STEROID ERA,Arthur Rhodes,False,False,rhodear01,,MLB,SEA,NONE,Pitcher,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],RELIEVER,1,L,"['1.72 ERA', '0.853 WHIP']",[],280,280,71.0,46.0,14.0,34.0,7.0,0.0,244.0,12.0,0.0,5.0,258.0,1.0,0.0,1.0,83.0,68.0,1.0,0.0,,31.0,1.0,2.5,0.0,Left,Arthur Rhodes,Pitcher,1.05,0.08,AL,False,rhodear01,SEA,2001.0,https://www.baseball-reference.com/players/r/rhodear01.shtml,,,,,,False,,,,,,,,,,,,,Left,,0.189,US,0.23,False,,False,,"['1991', '1992', '1993', '1994', '1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006', '2008', '2009', '2010', '2011']",,0.279,1992.0,False,0.508,False,False,False,,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,303,False,False,False,False,False,False,False,NONE,True,2002,True,4,19,0.0,2,9,5,3,0,1,0,0,0,0,3–11,12–16,17–19,—,20–26,,—,,27+,,0,C,258,89.784,14.5125,34.185,6.3855,0.3483,3.6765,44.5953,243.4875,0.1832,0.2291,0.2575,0.4866,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,26.7,119.0,138.587,0.0,0.0,0.0,0.0,0.0,-1.85,0.0,1.0,1.0,False,1.0,,,,,,,27.0,,,,,,,,,,,,,,,,,,,8.0,0.0,68.0,3.0,2.0,0.853,0.0,71.0,,,,False,258.0,1.72,0.263,1–2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
303,2001,2002,[2001],STEROID ERA,Kazuhiro Sasaki,False,False,sasakka01,,MLB,SEA,NONE,Pitcher,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],CLOSER,1,R,"['ALL STAR', '2ND IN SAVES', '19TH IN MVP', '3.24 ERA', '0.885 WHIP']",[],250,240,69.0,48.0,24.0,25.0,16.0,1.0,246.0,11.0,0.0,6.0,261.0,3.0,0.0,0.0,62.0,84.0,4.0,2.0,,33.0,4.0,1.1,0.0,Right,Kazuhiro Sasaki,Pitcher,0.7,0.17,AL,False,sasakka01,SEA,2001.0,https://www.baseball-reference.com/players/s/sasakka01.shtml,,,,,"['2001 AL (19, 1%)']",False,,,,,,,,,,,,,Right,,0.195,JP,0.241,False,,False,,"['2000', '2001', '2002', '2003']","AS,MVP-19",0.341,2000.0,False,0.583,False,False,False,,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,304,False,False,False,False,False,False,False,NONE,True,2002,True,5,18,0.0,3,6,4,5,0,1,0,1,0,0,4–9,10–13,14–18,—,19,,20,,21+,,0,C,261,65.9025,12.2344,30.9937,15.1706,0.2936,3.0994,49.5574,248.7656,0.1992,0.2368,0.2999,0.5367,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,22.7,112.0,107.248,0.0,0.0,0.0,0.0,0.0,-3.9,0.0,1.0,1.0,False,1.0,,,,,,,25.0,,,,,,,,['2001'],,,,,,,,,,,0.0,0.0,66.2,45.0,2.0,0.885,0.0,69.0,,,,False,261.0,3.24,0.236,1–3,,['2001 AL 45 (2ND)'],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
